 ,Initials,Lake,Fish_ID,Voucher,Mass,Length,Spines,Fin,Fibrosis,Sex,Repro_State,Gut,Liver,Schisto_Free,Schisto_cyst,Eust,Notes,Page number 
4/8/24,CHP,mccreight,151,X,0.8,42.76,Y,Y,N,M,2,Y,N,0,0,0,"GCP, glochidia",
4/8/24,CHP,mccreight,152,X,1.07,48.41,Y,Y,N,M,3,Y,N,0,0,0,"GCP, glochidia",
4/8/24,CHP,mccreight,153,X,0.86,45.07,Y,Y,N,F,3,Y,N,0,0,0,"GCP, glochidia",
4/8/24,CHP,mccreight,154,X,0.57,38.31,Y,Y,N,M,3,Y,N,0,0,0,GCP,
4/8/24,CHP,mccreight,155,X,1,43.25,Y,Y,N,F,3,Y,N,0,0,0,"GCP, glochidia",
4/8/24,CHP,mccreight,156,X,0.68,39.77,Y,Y,N,F,2,Y,N,0,0,0,"GCP, glochidia",
4/8/24,CHP,mccreight,157,X,0.88,44.47,Y,Y,N,F,3,Y,N,0,0,0,"GCP, glochidia",
4/8/24,CHP,mccreight,158,X,0.84,42.86,Y,Y,N,F,3,Y,N,0,0,0,"GCP, glochidia",
4/8/24,CHP,mccreight,159,X,0.49,37.39,Y,Y,N,F,1,Y,N,0,0,0,glochidia,
4/8/24,CHP,mccreight,160,X,0.96,44.34,Y,Y,N,F,2,Y,N,0,0,0,"GCP, glochidia",
4/8/24,CHP,mccreight,161,X,1.45,51.51,Y,Y,N,F,2,Y,N,0,0,0,"GCP, glochidia",
4/8/24,CHP,mccreight,162,X,0.92,44.87,Y,Y,N,F,3,Y,N,0,0,0,"GCP, glochidia",
4/8/24,CHP,mccreight,163,X,0.91,43.6,Y,Y,N,M,3,Y,N,0,1,0,"GCP, glochidia",
4/8/24,CHP,mccreight,164,X,1.1,47.22,Y,Y,N,F,2,Y,N,0,0,0,"GCP, glochidia",
4/8/24,CHP,mccreight,165,X,0.51,38.34,Y,Y,N,M,1,Y,N,0,0,0,GCP,
4/8/24,CHP,mccreight,166,X,1.1,44.08,Y,Y,N,F,3,Y,N,0,0,0,"GCP, glochidia",
4/8/24,CHP,mccreight,167,X,1.36,50.03,Y,Y,N,M,2,Y,N,0,0,0,glochidia,
4/8/24,CHP,mccreight,168,X,0.81,46.6,Y,Y,N,F,2,Y,N,0,0,0,"GCP, glochidia",
4/8/24,CHP,mccreight,169,X,1,45.29,Y,Y,N,M,2,Y,N,0,0,0,glochidia,
4/8/24,CHP,mccreight,170,X,0.97,46.93,Y,Y,N,F,3,Y,N,0,0,0,"GCP, glochidia",
4/8/24,CHP,mccreight,171,X,0.72,40.79,Y,Y,N,M,3,Y,N,0,0,0,glochidia,
4/8/24,CHP,mccreight,172,X,0.73,44.3,Y,Y,N,F,2,Y,N,0,0,0,"GCP, glochidia",
4/8/24,CHP,mccreight,173,X,0.9,45.58,Y,Y,N,F,2,Y,N,0,0,0,glochidia,
4/8/24,CHP,mccreight,174,X,0.57,37.78,Y,Y,N,F,2,Y,N,0,0,0,"GCP, glochidia",
4/8/24,CHP,mccreight,175,X,0.45,33.5,Y,Y,N,M,2,Y,N,0,0,0,glochidia,
4/10/24,CHP,mohun,12,1,0.73,43.66,Y,Y,N,M,1,Y,N,0,0,0,,
4/10/24,CHP,mohun,13,2,2.3,58.36,Y,Y,N,F,2,Y,N,0,0,0,GCP,
4/10/24,CHP,mohun,14,3,0.7,42.21,Y,Y,N,F,2,Y,N,0,0,0,GCP,
4/10/24,CHP,mohun,15,4,0.88,43.65,Y,Y,N,F,2,Y,N,0,0,0,glochidia,
4/10/24,CHP,mohun,16,5,0.72,41.88,Y,Y,N,M,2,Y,N,0,0,0,,
4/10/24,CHP,mohun,17,6,0.78,42.93,Y,Y,N,M,3,Y,N,0,0,0,GCP,
4/10/24,CHP,mohun,18,7,0.79,41.15,Y,Y,N,F,2,Y,N,0,0,0,,
4/10/24,CHP,mohun,19,8,0.9,45.42,Y,Y,N,M,3,Y,N,0,0,0,,
4/10/24,CHP,mohun,20,9,0.79,43.08,Y,Y,N,M,3,Y,N,0,0,1,GCP,
4/10/24,CHP,mohun,21,10,0.65,39.33,Y,Y,N,M,2,Y,N,0,0,0,GCP,
4/10/24,CHP,mohun,22,11,0.87,46.06,Y,Y,N,M,3,Y,N,0,0,0,"apatemon, GCP",
4/10/24,CHP,mohun,23,12,0.47,36.57,Y,Y,N,F,3,Y,N,0,0,0,,
4/10/24,CHP,mohun,24,13,0.63,40.88,Y,Y,N,F,2,Y,N,0,0,0,,
4/10/24,CHP,mohun,25,14,0.57,39.51,Y,Y,N,F,2,Y,N,0,0,0,apatemon,
4/10/24,CHP,mohun,26,15,0.44,37.72,Y,Y,N,F,1,Y,N,0,0,0,,
4/10/24,CHP,mohun,27,16,0.68,40.2,Y,Y,N,F,3,Y,N,0,0,0,"apatemon, GCP",
4/10/24,CHP,mohun,28,17,0.82,45.34,Y,Y,N,M,3,Y,N,0,0,0,,
4/10/24,CHP,mohun,29,18,1.63,53.83,Y,Y,N,F,2,Y,N,0,0,0,GCP,
4/10/24,CHP,mohun,30,19,1,44.41,Y,Y,N,F,3,Y,N,0,0,1,GCP,
4/10/24,CHP,mohun,31,20,0.73,42.14,Y,Y,N,F,2,Y,N,0,0,0,,
4/10/24,CHP,mohun,32,21,1,45.48,Y,Y,N,F,3,Y,N,0,0,0,GCP,
4/10/24,CHP,mohun,33,22,0.58,40.49,Y,Y,N,F,2,Y,N,0,0,0,GCP,
4/11/24,AEC,mohun,34,23,0.75,42.32,Y,Y,N,F,2,Y,N,0,0,0,apatemon,
4/11/24,AEC,mohun,35,24,0.7,40.42,Y,Y,N,F,2,Y,N,0,0,0,"apatemon, GCP, glochidia",
4/11/24,AEC,mohun,36,25,0.52,37.58,Y,Y,N,F,1,Y,N,0,0,0,GCP,
4/11/24,AEC,mohun,37,26,0.5,39.15,Y,Y,N,F,2,Y,N,0,0,0,GCP,
4/11/24,AEC,mohun,38,27,0.73,43.34,Y,Y,N,M,3,Y,N,0,0,0,GCP,
4/11/24,AEC,mohun,39,28,0.65,40.72,Y,Y,N,M,2,Y,N,0,0,0,,
4/11/24,AEC,mohun,40,29,0.72,40.6,Y,Y,N,F,3,Y,N,0,0,0,GCP,
4/11/24,AEC,mohun,41,30,0.85,43.33,Y,Y,N,F,3,Y,N,0,0,0,GCP,
4/11/24,AEC,mohun,42,X,0.54,41.22,Y,Y,N,M,1,Y,N,0,0,0,"GCP, apatemon",
4/11/24,AEC,mohun,43,X,0.65,39.63,Y,Y,N,F,2,Y,N,0,0,1,glochidia,
4/11/24,AEC,mohun,44,X,1.78,53.43,Y,Y,N,F,2,Y,N,0,0,0,,
4/11/24,AEC,mohun,45,X,1.44,51.45,Y,Y,N,F,2,Y,N,0,0,0,GCP,
4/11/24,AEC,mohun,46,X,1.39,50.05,Y,Y,N,M,1,Y,N,0,0,0,,
4/11/24,AEC,mohun,47,X,0.95,44.04,Y,Y,N,M,2,Y,N,0,0,0,GCP,
4/11/24,AEC,mohun,48,X,0.8,38.93,Y,Y,N,F,2,Y,N,0,0,2,"GCP, apatemon",
4/11/24,AEC,mohun,49,X,1.26,46.41,Y,Y,N,M,2,Y,N,0,0,2,one eust cut in half,
4/11/24,AEC,mohun,50,X,1.07,45.67,Y,Y,N,M,3,Y,N,0,0,0,,
4/11/24,AEC,mohun,51,X,1.06,46.57,Y,Y,N,M,2,Y,N,0,0,0,GCP,
4/11/24,AEC,mohun,52,X,1,45.33,Y,Y,N,M,3,Y,N,0,0,0,,
4/11/24,AEC,mohun,53,X,1.04,43.05,Y,Y,N,F,3,Y,N,0,0,0,GCP,
4/11/24,CHP,mohun,54,X,0.86,46.01,Y,Y,N,F,2,Y,N,0,0,0,GCP,
4/11/24,CHP,mohun,55,X,0.45,36.85,Y,Y,N,F,2,Y,N,0,0,0,,
4/11/24,CHP,mohun,56,X,0.42,35.22,Y,Y,N,F,1,Y,N,0,0,0,apatemon,
4/11/24,CHP,mohun,57,X,0.76,43.47,Y,Y,N,M,3,Y,N,0,0,0,,
4/11/24,CHP,mohun,58,X,0.71,41.91,Y,Y,N,F,3,Y,N,0,0,0,,
4/11/24,CHP,mohun,59,X,0.83,43.56,Y,Y,N,M,3,Y,N,0,0,0,,
4/11/24,CHP,mohun,60,X,0.55,39.44,Y,Y,N,M,3,Y,N,0,0,0,,
4/11/24,CHP,mohun,61,X,0.9,45.29,Y,Y,N,M,3,Y,N,0,0,0,,
4/11/24,CHP,mohun,62,X,0.71,42.36,Y,Y,N,F,2,Y,N,0,0,0,,
4/11/24,CHP,mohun,63,X,0.46,37.16,Y,Y,N,F,2,Y,N,0,0,0,,
4/11/24,CHP,mohun,64,X,0.59,39.08,Y,Y,N,F,3,Y,N,0,0,0,,
4/11/24,CHP,mohun,65,X,0.75,43.66,Y,Y,N,M,2,Y,N,0,0,0,GCP,
4/11/24,CHP,mohun,66,X,0.64,40.74,Y,Y,N,M,1,Y,N,0,0,0,,
4/11/24,CHP,mohun,67,X,0.58,39.72,Y,Y,N,F,2,Y,N,0,0,0,,
4/11/24,CHP,mohun,68,X,0.54,39.13,Y,Y,N,M,1,Y,N,0,0,0,,
4/11/24,CHP,mohun,69,X,0.84,45.53,Y,Y,N,F,2,Y,N,0,0,0,"GCP, glochidia",
4/11/24,CHP,mohun,70,X,0.86,43.03,Y,Y,N,M,3,Y,N,0,0,0,,
4/11/24,CHP,mohun,71,X,0.82,43.32,Y,Y,N,F,2,Y,N,0,0,0,,
4/11/24,CHP,mohun,72,X,0.74,42.69,Y,Y,N,M,2,Y,N,0,0,0,GCP,
4/11/24,CHP,mohun,73,X,0.6,41.62,Y,Y,N,M,2,Y,N,0,0,0,glochidia,
4/11/24,CHP,mohun,74,X,0.8,42.11,Y,Y,N,M,2,Y,N,0,0,0,GCP,
4/11/24,CHP,mohun,75,X,0.71,43.77,Y,Y,N,M,3,Y,N,0,0,0,GCP,
4/11/24,CHP,mohun,76,X,0.87,44.11,Y,Y,N,F,3,Y,N,0,0,0,GCP,
4/11/24,CHP,mohun,77,X,0.52,39.19,Y,Y,N,F,2,Y,N,0,0,0,GCP,
4/11/24,CHP,mohun,78,X,0.78,42.74,Y,Y,N,F,2,Y,N,0,0,0,"apatemon, GCP",
4/11/24,CHP,mohun,79,X,0.86,45.42,Y,Y,N,M,3,Y,N,0,0,0,"apatemon, GCP",
4/11/24,CHP,mohun,80,X,0.9,44.45,Y,Y,N,F,2,Y,N,0,0,0,"apatemon, GCP",
4/12/24,CHP,mohun,81,X,0.85,38.55,Y,Y,N,F,3,Y,N,0,0,0,"apatemon, GCP",
4/12/24,CHP,mohun,82,X,1.08,42.21,Y,Y,N,F,3,Y,N,0,0,1,,
4/12/24,CHP,mohun,83,X,0.62,39.58,Y,Y,N,M,2,Y,N,0,0,0,glochidia,
4/12/24,CHP,mohun,84,X,0.93,43.67,Y,Y,N,F,2,Y,N,0,0,0,"apatemon, GCP",
4/12/24,CHP,mohun,85,X,0.69,42.25,Y,Y,N,M,2,Y,N,0,0,1,,
4/12/24,CHP,mohun,86,X,0.73,42.31,Y,Y,N,F,2,Y,N,0,0,1,GCP,
4/12/24,CHP,mohun,87,X,0.71,41.7,Y,Y,N,F,2,Y,N,0,0,0,,
4/12/24,CHP,mohun,88,X,0.59,36.47,Y,Y,N,F,1,Y,N,0,0,0,,
4/12/24,CHP,mohun,89,X,0.65,39.51,Y,Y,N,M,2,Y,N,0,0,0,,
4/12/24,CHP,mohun,90,X,0.68,37.87,Y,Y,N,F,2,Y,N,0,0,0,,
4/12/24,CHP,mohun,91,X,0.57,35.75,Y,Y,N,F,3,Y,N,0,0,0,,
4/12/24,CHP,mohun,92,X,0.77,42.57,Y,Y,N,F,3,Y,N,0,0,0,,
4/12/24,CHP,mohun,93,X,0.69,37.31,Y,Y,N,F,3,Y,N,0,0,0,,
4/12/24,CHP,mohun,94,X,0.61,37.55,Y,Y,N,F,3,Y,N,0,0,0,,
4/12/24,CHP,mohun,95,X,0.51,36.53,Y,Y,N,F,1,Y,N,0,0,0,,
4/12/24,CHP,mohun,96,X,0.46,35.32,Y,Y,N,F,1,Y,N,0,0,0,GCP,
4/12/24,CHP,mohun,97,X,0.65,38.35,Y,Y,N,F,2,Y,N,0,0,0,,
4/12/24,CHP,mohun,98,X,0.64,37.16,Y,Y,N,F,2,Y,N,0,0,0,,
4/12/24,CHP,mohun,99,X,0.69,39.9,Y,Y,N,F,2,Y,N,0,0,0,GCP,
4/12/24,CHP,mohun,100,X,0.52,36.8,Y,Y,N,F,2,Y,N,0,0,0,GCP,
4/12/24,GAC,msk,13,1,1.45,49.71,Y,Y,N,M,3,Y,N,0,0,0,,
4/12/24,GAC,msk,14,2,1.27,48.24,Y,Y,N,F,3,Y,N,0,0,0,,
4/12/24,GAC,msk,15,3,1,43.74,Y,Y,N,F,3,Y,N,0,0,0,,
4/12/24,GAC,msk,16,4,1.1,45.91,Y,Y,N,F,1,Y,N,1,0,0,,
4/12/24,GAC,msk,17,5,1.91,46.54,Y,Y,N,M,2,Y,N,0,0,0,,
4/12/24,GAC,msk,18,6,1.13,44.06,Y,Y,N,F,2,Y,N,0,0,0,Right spine missing,
4/12/24,GAC,msk,19,7,1.25,46.53,Y,Y,N,M,3,Y,N,0,0,0,,
4/12/24,GAC,msk,20,8,0.94,43.33,Y,Y,N,F,1,Y,N,0,0,0,,
4/12/24,GAC,msk,21,9,1.57,48.32,Y,Y,N,F,2,Y,N,1,0,0,Glochidia,
4/12/24,GAC,msk,22,10,2.15,51.79,Y,Y,N,F,3,Y,N,0,0,0,Glochidia,
4/12/24,GAC,msk,23,11,1.62,51.32,Y,Y,N,F,2,Y,N,0,0,0,"Glochidia, GCP",
4/12/24,GAC,msk,24,12,1.48,49.66,Y,Y,N,M,3,Y,N,0,0,0,,
4/12/24,GAC,msk,25,13,1.53,49.44,Y,Y,N,M,3,Y,N,0,0,0,,
4/12/24,GAC,msk,26,14,1.16,43.88,Y,Y,N,M,2,Y,N,0,0,0,Glochidia,
4/12/24,GAC,msk,27,15,1.05,44.56,Y,Y,N,F,3,Y,N,0,0,0,Glochidia,
4/12/24,GAC,msk,28,16,1.26,46.79,Y,Y,N,M,2,Y,N,0,0,0,,
4/12/24,GAC,msk,29,17,1.2,43.9,Y,Y,N,M,1,Y,N,1,0,0,,
4/12/24,GAC,msk,30,18,0.96,43.16,Y,Y,N,F,3,Y,N,0,0,0,Apatemon,
4/12/24,GAC,msk,31,19,1.18,44.84,Y,Y,N,M,3,Y,N,0,0,0,took left spine,
4/12/24,GAC,msk,32,20,1.18,44.06,Y,Y,N,F,3,Y,N,0,0,0,"Glochidia, apatemon",
4/12/24,GAC,msk,33,21,1,43.44,Y,Y,N,F,2,Y,N,0,0,0,,
4/12/24,GAC,msk,34,22,1.32,47.57,Y,Y,N,M,1,Y,N,0,0,0,Apatemon,
4/12/24,GAC,msk,35,23,1.21,45.15,Y,Y,N,M,1,Y,N,1,0,0,,
4/12/24,GAC,msk,36,24,1.21,45.18,Y,Y,N,M,2,Y,N,0,0,0,,
4/15/24,CHP,msk,37,25,1.51,50.88,Y,Y,N,F,3,Y,N,0,0,0,,
4/15/24,CHP,msk,38,26,0.72,43.97,Y,Y,N,F,2,Y,N,0,0,0,Glochidia,
4/15/24,CHP,msk,39,27,0.95,44.95,Y,Y,N,F,2,Y,N,0,0,0,Glochidia,
4/15/24,CHP,msk,40,28,1.25,46.16,Y,Y,N,F,3,Y,N,0,0,0,Glochidia,
4/15/24,CHP,msk,41,29,1.05,46.81,Y,Y,N,F,2,Y,N,0,0,0,Glochidia,
4/15/24,CHP,msk,42,30,0.73,42.42,Y,Y,N,F,2,Y,N,0,0,0,,
4/15/24,CHP,msk,43,X,0.86,41.64,Y,Y,N,M,2,Y,N,0,0,0,Glochidia,
4/15/24,CHP,msk,44,X,0.92,45.33,Y,Y,N,M,3,Y,N,0,0,0,,
4/15/24,CHP,msk,45,X,0.93,43.91,Y,Y,N,F,1,Y,N,0,0,0,,
4/15/24,CHP,msk,46,X,0.72,42.57,Y,Y,N,F,1,Y,N,0,0,0,,
4/15/24,CHP,msk,47,X,1.41,49.81,Y,Y,N,M,2,Y,N,2,0,0,Glochidia,
4/15/24,CHP,msk,48,X,1.28,47.7,Y,Y,N,F,3,Y,N,0,0,0,Glochidia,
4/15/24,CHP,msk,49,X,1,45.49,Y,Y,N,M,3,Y,N,0,0,0,,
4/15/24,CHP,msk,50,X,0.96,48.64,Y,Y,N,M,3,Y,N,0,0,0,,
4/15/24,CHP,msk,51,X,0.89,45.27,Y,Y,N,M,2,Y,N,0,0,0,Glochidia,
4/15/24,CHP,msk,52,X,1.13,45.98,Y,Y,N,M,3,Y,N,0,0,0,apatemon,
4/15/24,CHP,msk,53,X,1.04,46.71,Y,Y,N,M,2,Y,N,0,0,0,Glochidia,
4/15/24,CHP,msk,54,X,1.05,45.87,Y,Y,N,F,1,Y,N,0,0,0,,
4/15/24,CHP,msk,55,X,0.81,44.02,Y,Y,N,F,2,Y,N,0,0,0,,
4/15/24,CHP,msk,56,X,1.05,46.84,Y,Y,N,F,2,Y,N,0,0,0,,
4/15/24,CHP,msk,57,X,0.74,43.3,Y,Y,N,F,2,Y,N,0,0,0,Glochidia,
4/15/24,CHP,msk,58,X,1.36,50.56,Y,Y,N,M,3,Y,N,0,0,0,Glochidia,
4/15/24,CHP,msk,59,X,1.11,46.98,Y,Y,N,M,3,Y,N,0,0,0,,
4/15/24,CHP,msk,60,X,0.74,43.38,Y,Y,N,F,2,Y,N,0,0,0,,
4/15/24,CHP,msk,61,X,1.16,46.17,Y,Y,N,F,3,Y,N,0,0,0,,
4/15/24,CHP,msk,62,X,1,46.59,Y,Y,N,M,1,Y,N,0,0,0,,
4/15/24,CHP,msk,63,X,1.1,47.02,Y,Y,N,M,3,Y,N,0,0,0,Glochidia,
4/15/24,CHP,msk,64,X,1.55,50.78,Y,Y,N,F,3,Y,N,0,0,0,"Glochidia, GCP",
4/15/24,CHP,msk,65,X,1,46.14,Y,Y,N,F,2,Y,N,0,0,0,,
4/15/24,CHP,msk,66,X,0.83,43.19,Y,Y,N,F,2,Y,N,0,0,0,,
4/15/24,CHP,msk,67,X,0.89,45.43,Y,Y,N,M,3,Y,N,0,0,0,,
4/15/24,CHP,msk,68,X,1,46.61,Y,Y,N,M,2,Y,N,0,0,0,,
4/15/24,CHP,msk,69,X,0.83,44.14,Y,Y,N,M,2,Y,N,0,0,0,Glochidia,
4/16/24,GAC,mud,11,1,1,46.12,Y,Y,N,F,2,Y,N,0,0,0,GCP,
4/16/24,GAC,mud,12,2,3.55,65.88,Y,Y,N,M,3,Y,N,0,0,0,"Glochidia, GCP",
4/16/24,GAC,mud,13,3,1.36,50.79,Y,Y,N,M,3,Y,N,0,0,0,"Apatemon, GCP",
4/16/24,GAC,mud,14,4,1.93,57.44,Y,Y,N,F,3,Y,N,0,0,0,GCP,
4/16/24,GAC,mud,15,5,0.93,45.3,Y,Y,N,F,2,Y,N,0,0,0,GCP,
4/16/24,GAC,mud,16,6,2,58.84,Y,Y,N,F,2,Y,N,0,0,3,GCP,
4/16/24,GAC,mud,17,7,1.21,48.67,Y,Y,N,F,1,Y,N,0,0,0,,
4/16/24,GAC,mud,18,8,3.32,69.6,Y,Y,N,F,2,Y,N,0,0,0,"Glochidia, GCP",
4/16/24,GAC,mud,19,9,2.18,58.48,Y,Y,N,M,3,Y,N,0,0,0,"Glochidia, GCP",
4/16/24,GAC,mud,20,10,1.13,47.78,Y,Y,N,F,2,Y,N,0,0,0,GCP,
4/16/24,GAC,mud,21,11,2,55.98,Y,Y,N,F,3,Y,N,0,0,0,"Glochidia, GCP",
4/16/24,GAC,mud,22,12,2.28,60.35,Y,Y,N,F,3,Y,N,0,0,0,"Glochidia, GCP",
4/16/24,GAC,mud,23,13,1.74,54.35,Y,Y,N,M,3,Y,N,0,0,0,GCP,
4/16/24,GAC,mud,24,14,1,45.56,Y,Y,N,F,2,Y,N,0,0,0,GCP,
4/16/24,GAC,mud,25,15,2.26,61.82,Y,Y,N,F,2,Y,N,0,0,0,GCP,
4/16/24,GAC,mud,26,16,1.1,45.39,Y,Y,N,M,3,Y,N,0,0,0,"Apatemon, GCP",
4/16/24,GAC,mud,27,17,2.66,62.77,Y,Y,N,M,3,Y,N,0,0,0,GCP,
4/16/24,GAC,mud,28,18,2.27,60.02,Y,Y,N,M,3,Y,N,0,0,0,GCP,
4/16/24,GAC,mud,29,19,1.74,56.66,Y,Y,N,F,2,Y,N,0,0,0,"Glochidia, GCP",
4/16/24,GAC,mud,30,20,2.64,63.19,Y,Y,N,F,2,Y,N,0,0,0,GCP,
4/16/24,GAC,mud,31,21,2,58.34,Y,Y,N,F,2,Y,N,0,0,0,"Glochidia, GCP",
4/16/24,GAC,mud,32,22,2.85,66.49,Y,Y,N,M,2,Y,N,0,0,0,"Glochidia, GCP",
4/16/24,GAC,mud,33,23,3.3,64.46,Y,Y,N,F,3,Y,N,0,0,0,"Glochidia, GCP",
4/16/24,GAC,mud,34,24,2.94,65.04,Y,Y,N,F,3,Y,N,0,0,0,"took right spine, Glochidia, GCP",
4/16/24,GAC,mud,35,25,2.06,55.94,Y,Y,N,M,3,Y,N,0,0,0,GCP,
4/16/24,GAC,mud,36,26,1.19,48.55,Y,Y,N,F,2,Y,N,0,0,0,"Apatemon, GCP",
4/16/24,AEC,mud,37,27,2,57.19,Y,Y,N,F,3,Y,N,0,0,0,"Glochidia, GCP",
4/16/24,AEC,mud,38,28,1.9,53.39,Y,Y,N,M,3,Y,N,0,0,0,GCP,
4/16/24,AEC,mud,39,29,1.27,51.76,Y,Y,N,F,2,Y,N,0,0,0,GCP,
4/16/24,AEC,mud,40,30,2.05,58.36,Y,Y,N,M,3,Y,N,0,0,0,"Apatemon, GCP",
4/16/24,AEC,mud,41,X,1.74,53.74,Y,Y,N,M,3,Y,N,0,0,0,GCP,
4/16/24,AEC,mud,42,X,1.12,50.01,Y,Y,N,F,2,Y,N,0,0,0,"Glochidia, GCP",
4/16/24,AEC,mud,43,X,1.38,53.29,Y,Y,N,F,2,Y,N,0,0,2,"one Eust cut in half, GCP",
4/16/24,AEC,mud,44,X,2.09,57.78,Y,Y,N,F,3,Y,N,0,0,0,"Glochidia, GCP",
4/16/24,AEC,mud,45,X,1.23,49.56,Y,Y,N,F,2,Y,N,0,0,0,"Apatemon, GCP",
4/16/24,AEC,mud,46,X,1,47.26,Y,Y,N,F,2,Y,N,0,0,0,GCP,
4/16/24,AEC,mud,47,X,1.39,50.51,Y,Y,N,M,3,Y,N,0,0,0,GCP,
4/16/24,AEC,mud,48,X,0.84,42.53,Y,Y,N,M,1,Y,N,0,0,0,,
4/16/24,AEC,mud,49,X,0.88,45.27,Y,Y,N,F,1,Y,N,0,0,0,,
4/16/24,AEC,mud,50,X,0.8,43.74,Y,Y,N,F,1,Y,N,0,0,0,Apatemon,
4/16/24,AEC,mud,51,X,1.14,47.7,Y,Y,N,M,3,Y,N,0,0,0,GCP,
4/16/24,AEC,mud,52,X,1.14,48.14,Y,Y,N,F,2,Y,N,0,0,0,GCP,
4/17/24,CHP,mud,53,X,0.74,42.66,Y,Y,N,F,1,Y,N,0,0,0,GCP,
4/17/24,CHP,mud,54,X,0.78,42.91,Y,Y,Y,M,1,Y,N,0,0,0,GCP,
4/17/24,CHP,mud,55,X,0.69,41.91,Y,Y,N,F,1,Y,N,0,0,0,GCP,
4/17/24,CHP,mud,56,X,0.79,42.77,Y,Y,N,M,1,Y,N,0,0,0,GCP,
4/17/24,CHP,mud,57,X,0.99,47.47,Y,Y,N,F,1,Y,N,0,0,0,GCP,
4/17/24,CHP,mud,58,X,0.17,53.66,Y,Y,N,M,3,Y,N,0,0,0,"Glochidia, GCP",
4/17/24,CHP,mud,59,X,0.71,42.58,Y,Y,N,F,1,Y,N,0,0,0,GCP,
4/17/24,CHP,mud,60,X,0.79,43.04,Y,Y,N,F,1,Y,N,0,0,0,,
4/17/24,CHP,mud,61,X,0.47,37.81,Y,Y,N,F,1,Y,N,0,0,0,GCP,
4/17/24,CHP,mud,62,X,0.86,45.97,Y,Y,N,F,2,Y,N,0,0,1,GCP,
4/17/24,CHP,mud,63,X,0.5,38.39,Y,Y,N,F,1,Y,N,0,0,0,GCP,
4/17/24,CHP,mud,64,X,0.6,40.08,Y,Y,N,F,2,Y,N,0,0,0,GCP,
4/17/24,CHP,mud,65,X,0.8,43.54,Y,Y,N,F,1,Y,N,0,0,0,GCP,
4/17/24,CHP,mud,66,X,0.69,43.01,Y,Y,Y,F,2,Y,N,0,0,0,GCP,
4/17/24,CHP,mud,67,X,1.15,48.57,Y,Y,N,F,2,Y,N,0,0,0,Apatemon,
4/17/24,CHP,mud,68,X,0.97,46.31,Y,Y,N,F,2,Y,N,0,0,0,GCP,
4/17/24,CHP,mud,69,X,0.82,44.44,Y,Y,N,F,1,Y,N,0,0,0,GCP,
4/17/24,CHP,mud,70,X,0.96,44.83,Y,Y,N,F,2,Y,N,0,0,0,GCP,
4/17/24,CHP,mud,71,X,0.66,42.56,Y,Y,N,F,1,Y,N,0,0,0,GCP,
4/17/24,CHP,mud,72,X,0.49,37.48,Y,Y,N,F,1,Y,N,0,0,0,GCP,
4/18/24,SHD,muchalata,21,1,2.15,58.06,Y,Y,N,M,3,Y,N,1,0,0,Glochidia,
4/18/24,SHD,muchalata,22,2,1.12,47.89,Y,Y,N,F,3,Y,N,0,0,0,Glochidia,
4/18/24,SHD,muchalata,23,3,2.07,59.13,Y,Y,N,F,2,Y,N,0,0,0,Glochidia,
4/18/24,SHD,muchalata,24,4,1.53,54.14,Y,Y,N,F,2,Y,N,0,0,0,Glochidia,
4/18/24,SHD,muchalata,25,5,1.22,49.54,Y,Y,N,F,2,Y,N,0,0,0,Glochidia,
4/18/24,SHD,muchalata,26,6,1.3,49.79,Y,Y,N,F,1,Y,N,1,0,2,,
4/18/24,SHD,muchalata,27,7,0.54,39.89,Y,Y,N,F,2,Y,N,0,0,0,Glochidia,
4/18/24,SHD,muchalata,28,8,2,53.27,Y,Y,N,M,3,Y,N,0,0,6,"one of the Eust in pieces, Glochidia",
4/18/24,SHD,muchalata,29,9,0.8,42.69,Y,Y,N,M,2,Y,N,0,2,0,"both worms in pieces, Glochidia",
4/18/24,SHD,muchalata,30,10,1.52,55.32,Y,Y,N,F,3,Y,N,0,1,0,Glochidia,
4/18/24,SHD,muchalata,31,11,0.62,42.18,Y,Y,N,F,2,Y,N,0,0,0,,
4/18/24,SHD,muchalata,32,12,1.21,51.97,Y,Y,N,F,2,Y,N,0,0,1,Glochidia,
4/18/24,SHD,muchalata,33,13,1,47.2,Y,Y,N,M,1,Y,N,0,0,0,Glochidia,
4/18/24,CHP,muchalata,34,14,1.05,47.89,Y,Y,N,M,3,Y,N,0,0,4,"took right spine, Glochidia",
4/18/24,CHP,muchalata,35,15,0.91,44.89,Y,Y,N,M,3,Y,N,0,0,1,Glochidia,
4/18/24,CHP,muchalata,36,16,N/A,N/A,Y,Y,N,F,3,Y,N,0,0,0,Glochidia,
4/18/24,CHP,muchalata,37,17,0.83,44.66,Y,Y,N,F,3,Y,N,0,0,2,Glochidia,
4/18/24,CHP,muchalata,38,18,0.88,43.73,Y,Y,N,M,2,Y,N,3,0,0,"one worm was cut up, Glochidia",
4/18/24,CHP,muchalata,39,19,1.66,56.47,Y,Y,N,F,2,Y,N,0,0,2,Glochidia,
4/18/24,CHP,muchalata,40,20,0.63,41.46,Y,Y,N,F,2,Y,N,0,0,0,Glochidia,
4/18/24,CHP,muchalata,41,21,1,45.04,Y,Y,N,M,3,Y,N,0,0,1,Glochidia,
4/18/24,CHP,muchalata,42,22,0.93,46.96,Y,Y,N,F,2,Y,N,0,0,0,Glochidia,
